EXPERIMENT,YEAR,LOCATION,VARIETY,FAMILY,CHECK,RM,REPNO,YIELD,CLASS_OF
14YT005461,2014,2405,V114649,FAM11251,False,2.5,1,47.9049816,2014
14YT005461,2014,2405,V114649,FAM11251,False,2.5,2,48.779934,2014
14YT005461,2014,2405,V114655,FAM11247,False,2.5,1,49.840613,2014
14YT005461,2014,2405,V114655,FAM11247,False,2.5,2,62.4257117,2014
14YT005461,2014,2405,V155842,FAM13982,True,2.4,1,49.6123581,2011
14YT005461,2014,2405,V155842,FAM13982,True,2.4,2,45.9800566,2011
14YT005461,2014,2440,V114553,FAM06574,True,2.5,1,64.3866221,.
14YT005461,2014,2440,V114553,FAM06574,True,2.5,2,62.5535939,.
14YT005461,2014,2440,V114556,FAM13833,False,2.3,1,57.1785252,2014
14YT005461,2014,2440,V114556,FAM13833,False,2.3,2,59.9205582,2014
14YT005461,2014,2440,V114649,FAM11251,False,2.5,1,67.4443458,2014
14YT005461,2014,2440,V114649,FAM11251,False,2.5,2,55.004676,2014
14YT005461,2014,2440,V114655,FAM11247,False,2.5,1,67.9737187,2014
14YT005461,2014,2440,V114655,FAM11247,False,2.5,2,56.7105655,2014
14YT005461,2014,2440,V155842,FAM13982,True,2.4,1,57.6571914,2011
14YT005461,2014,2440,V155842,FAM13982,True,2.4,2,64.83763,2011
14YT005461,2014,2450,V114553,FAM06574,True,2.5,1,64.877333,.
14YT005461,2014,2450,V114553,FAM06574,True,2.5,2,70.5645235,.
14YT005461,2014,2450,V114556,FAM13833,False,2.3,1,71.3862412,2014
14YT005461,2014,2450,V114556,FAM13833,False,2.3,2,74.5540031,2014
14YT005461,2014,2450,V114649,FAM11251,False,2.5,1,72.9893788,2014
14YT005461,2014,2450,V114649,FAM11251,False,2.5,2,68.0146113,2014
14YT005461,2014,2450,V114655,FAM11247,False,2.5,1,63.7382889,2014
14YT005461,2014,2450,V114655,FAM11247,False,2.5,2,67.7699994,2014
14YT005461,2014,2450,V155842,FAM13982,True,2.4,1,49.8563752,2011
14YT005461,2014,2450,V155842,FAM13982,True,2.4,2,58.9443409,2011
14YT005461,2014,2460,V114553,FAM06574,True,2.5,1,63.1226698,.
14YT005461,2014,2460,V114553,FAM06574,True,2.5,2,64.9290807,.
14YT005461,2014,2460,V114556,FAM13833,False,2.3,1,58.1322888,2014
14YT005461,2014,2460,V114556,FAM13833,False,2.3,2,59.1870198,2014
14YT005461,2014,2460,V114649,FAM11251,False,2.5,1,63.29769,2014
14YT005461,2014,2460,V114649,FAM11251,False,2.5,2,68.3942431,2014
14YT005461,2014,2460,V114655,FAM11247,False,2.5,1,61.7983452,2014
14YT005461,2014,2460,V114655,FAM11247,False,2.5,2,74.51088,2014
14YT005461,2014,2460,V155842,FAM13982,True,2.4,1,68.2132749,2011
14YT005461,2014,2460,V155842,FAM13982,True,2.4,2,66.5348949,2011
14YT005461,2014,3120,V114553,FAM06574,True,2.5,1,84.424727,.
14YT005461,2014,3120,V114553,FAM06574,True,2.5,2,67.8928258,.
14YT005461,2014,3120,V114556,FAM13833,False,2.3,1,69.491205,2014
14YT005461,2014,3120,V114556,FAM13833,False,2.3,2,60.5278501,2014
14YT005461,2014,3120,V114649,FAM11251,False,2.5,1,84.735808,2014
14YT005461,2014,3120,V114649,FAM11251,False,2.5,2,66.5438169,2014
14YT005461,2014,3120,V114655,FAM11247,False,2.5,1,77.0619818,2014
14YT005461,2014,3120,V114655,FAM11247,False,2.5,2,67.579663,2014
14YT005461,2014,3120,V155842,FAM13982,True,2.4,1,45.4273377,2011
14YT005461,2014,3120,V155842,FAM13982,True,2.4,2,66.1276049,2011
14YT005461,2014,3205,V114553,FAM06574,True,2.5,1,69.0749929,.
14YT005461,2014,3205,V114553,FAM06574,True,2.5,2,63.1641572,.
14YT005461,2014,3205,V114556,FAM13833,False,2.3,1,56.8372581,2014
14YT005461,2014,3205,V114556,FAM13833,False,2.3,2,48.4364364,2014
14YT005461,2014,3205,V114649,FAM11251,False,2.5,1,58.8082802,2014
14YT005461,2014,3205,V114649,FAM11251,False,2.5,2,53.4143266,2014
14YT005461,2014,3205,V114655,FAM11247,False,2.5,1,59.4302934,2014
14YT005461,2014,3205,V114655,FAM11247,False,2.5,2,63.0590261,2014
14YT005461,2014,3205,V155842,FAM13982,True,2.4,1,51.2351241,2011
14YT005461,2014,3205,V155842,FAM13982,True,2.4,2,63.9942021,2011
14YT005461,2014,3250,V114553,FAM06574,True,2.5,1,65.8600931,.
14YT005461,2014,3250,V114553,FAM06574,True,2.5,2,57.8731042,.
14YT005461,2014,3250,V114556,FAM13833,False,2.3,1,65.3409805,2014
14YT005461,2014,3250,V114556,FAM13833,False,2.3,2,54.3472721,2014
14YT005461,2014,3250,V114649,FAM11251,False,2.5,1,62.5422927,2014
14YT005461,2014,3250,V114649,FAM11251,False,2.5,2,59.9492574,2014
14YT005461,2014,3250,V114655,FAM11247,False,2.5,1,66.4821063,2014
14YT005461,2014,3250,V114655,FAM11247,False,2.5,2,71.046015,2014
14YT005461,2014,3250,V155842,FAM13982,True,2.4,1,62.4371616,2011
14YT005461,2014,3250,V155842,FAM13982,True,2.4,2,57.5621719,2011
14YT005461,2014,3310,V114553,FAM06574,True,2.5,1,66.4821063,.
14YT005461,2014,3310,V114553,FAM06574,True,2.5,2,72.2898928,.
14YT005461,2014,3310,V114556,FAM13833,False,2.3,1,71.3569473,2014
14YT005461,2014,3310,V114556,FAM13833,False,2.3,2,68.556029,2014
14YT005461,2014,3310,V114649,FAM11251,False,2.5,1,46.673446,2014
14YT005461,2014,3310,V114649,FAM11251,False,2.5,2,75.1938604,2014
14YT005461,2014,3310,V114655,FAM11247,False,2.5,1,62.334261,2014
14YT005461,2014,3310,V114655,FAM11247,False,2.5,2,65.9629937,2014
14YT005461,2014,3310,V155842,FAM13982,True,2.4,1,68.0391469,2011
14YT005461,2014,3310,V155842,FAM13982,True,2.4,2,69.1802727,2011
14YT005461,2014,3340,V114553,FAM06574,True,2.5,1,61.8563383,.
14YT005461,2014,3340,V114553,FAM06574,True,2.5,2,65.6908722,.
14YT005461,2014,3340,V114556,FAM13833,False,2.3,1,62.4851918,2014
14YT005461,2014,3340,V114556,FAM13833,False,2.3,2,55.3853487,2014
14YT005461,2014,3340,V114649,FAM11251,False,2.5,1,57.251091,2014
14YT005461,2014,3340,V114649,FAM11251,False,2.5,2,46.1910623,2014
14YT005461,2014,3340,V114655,FAM11247,False,2.5,1,56.6292264,2014
14YT005461,2014,3340,V114655,FAM11247,False,2.5,2,49.6232132,2014
14YT005461,2014,3340,V155842,FAM13982,True,2.4,1,48.1574747,2011
14YT005461,2014,3340,V155842,FAM13982,True,2.4,2,51.374605,2011
14YT005461,2014,3490,V114553,FAM06574,True,2.5,1,56.4211948,.
14YT005461,2014,3490,V114553,FAM06574,True,2.5,2,60.4511208,.
14YT005461,2014,3490,V114556,FAM13833,False,2.3,1,61.0725392,2014
14YT005461,2014,3490,V114556,FAM13833,False,2.3,2,58.5548949,2014
14YT005461,2014,3490,V114649,FAM11251,False,2.5,1,62.0854854,2014
14YT005461,2014,3490,V114649,FAM11251,False,2.5,2,57.7788282,2014
14YT005461,2014,3490,V114655,FAM11247,False,2.5,1,65.8319888,2014
14YT005461,2014,3490,V114655,FAM11247,False,2.5,2,57.268935,2014
14YT005461,2014,3490,V155842,FAM13982,True,2.4,1,54.9535231,2011
14YT005461,2014,3490,V155842,FAM13982,True,2.4,2,56.5303408,2011
14YT005706,2014,2120,V114530,FAM06560,True,2.7,1,63.6878796,.
14YT005706,2014,2120,V114530,FAM06560,True,2.7,2,58.211546,.
14YT005706,2014,2120,V114545,FAM01215,False,2.6,1,68.1010062,2014
14YT005706,2014,2120,V114545,FAM01215,False,2.6,2,67.309772,2014
14YT005706,2014,2120,V114569,FAM06563,False,2.6,1,65.2197897,2014
14YT005706,2014,2120,V114569,FAM06563,False,2.6,2,64.6550261,2014
14YT005706,2014,2120,V114655,FAM11247,False,2.5,1,65.5284915,2014
14YT005706,2014,2120,V114655,FAM11247,False,2.5,2,64.3189635,2014
14YT005706,2014,2120,V140408,FAM01209,False,2.7,1,65.3662595,2014
14YT005706,2014,2120,V140408,FAM01209,False,2.7,2,62.7000637,2014
14YT005706,2014,2120,V155820,FAM12533,True,2.8,1,66.0476041,2011
14YT005706,2014,2120,V155820,FAM12533,True,2.8,2,66.6443383,2011
14YT005706,2014,2120,V155842,FAM13982,True,2.4,1,61.3669657,2011
14YT005706,2014,2120,V155842,FAM13982,True,2.4,2,63.2923368,2011
14YT005706,2014,2170,V114530,FAM06560,True,2.7,1,79.174864,.
14YT005706,2014,2170,V114530,FAM06560,True,2.7,2,71.4188066,.
14YT005706,2014,2170,V114545,FAM01215,False,2.6,1,69.8158177,2014
14YT005706,2014,2170,V114545,FAM01215,False,2.6,2,73.4927293,2014
14YT005706,2014,2170,V114569,FAM06563,False,2.6,1,72.4020128,2014
14YT005706,2014,2170,V114569,FAM06563,False,2.6,2,60.2876992,2014
14YT005706,2014,2170,V114655,FAM11247,False,2.5,1,65.9400938,2014
14YT005706,2014,2170,V114655,FAM11247,False,2.5,2,73.2503478,2014
14YT005706,2014,2170,V140408,FAM01209,False,2.7,1,70.2320297,2014
14YT005706,2014,2170,V140408,FAM01209,False,2.7,2,79.7144973,2014
14YT005706,2014,2170,V155820,FAM12533,True,2.8,1,71.9172499,2011
14YT005706,2014,2170,V155820,FAM12533,True,2.8,2,68.2839075,2011
14YT005706,2014,2170,V155842,FAM13982,True,2.4,1,60.6283715,2011
14YT005706,2014,2170,V155842,FAM13982,True,2.4,2,49.2984518,2011
14YT005706,2014,2200,V114530,FAM06560,True,2.7,1,75.5071718,.
14YT005706,2014,2200,V114545,FAM01215,False,2.6,1,74.8829281,2014
14YT005706,2014,2200,V114545,FAM01215,False,2.6,2,69.1802727,2014
14YT005706,2014,2200,V114569,FAM06563,False,2.6,1,66.2763052,2014
14YT005706,2014,2200,V114569,FAM06563,False,2.6,2,68.6611601,2014
14YT005706,2014,2200,V114655,FAM11247,False,2.5,1,75.5071718,2014
14YT005706,2014,2200,V114655,FAM11247,False,2.5,2,70.5270511,2014
14YT005706,2014,2200,V140408,FAM01209,False,2.7,1,74.6771269,2014
14YT005706,2014,2200,V140408,FAM01209,False,2.7,2,61.2960357,2014
14YT005706,2014,2200,V155820,FAM12533,True,2.8,1,69.2830246,2011
14YT005706,2014,2200,V155820,FAM12533,True,2.8,2,75.5071718,2011
14YT005706,2014,2200,V155842,FAM13982,True,2.4,1,74.9880592,2011
14YT005706,2014,2200,V155842,FAM13982,True,2.4,2,73.9499826,2011
14YT005706,2014,2201,V114530,FAM06560,True,2.7,1,72.2021596,.
14YT005706,2014,2201,V114530,FAM06560,True,2.7,2,74.7119228,.
14YT005706,2014,2201,V114545,FAM01215,False,2.6,1,79.5552393,2014
14YT005706,2014,2201,V114545,FAM01215,False,2.6,2,79.0142677,2014
14YT005706,2014,2201,V114569,FAM06563,False,2.6,1,70.3263057,2014
14YT005706,2014,2201,V114569,FAM06563,False,2.6,2,83.6782517,2014
14YT005706,2014,2201,V114655,FAM11247,False,2.5,1,87.8686253,2014
14YT005706,2014,2201,V114655,FAM11247,False,2.5,2,77.4008698,2014
14YT005706,2014,2201,V140408,FAM01209,False,2.7,1,84.0784041,2014
14YT005706,2014,2201,V140408,FAM01209,False,2.7,2,74.8655302,2014
14YT005706,2014,2201,V155820,FAM12533,True,2.8,1,73.5658898,2011
14YT005706,2014,2201,V155820,FAM12533,True,2.8,2,80.2947257,2011
14YT005706,2014,2201,V155842,FAM13982,True,2.4,1,81.9400942,2011
14YT005706,2014,2201,V155842,FAM13982,True,2.4,2,82.5387615,2011
14YT005706,2014,2230,V114530,FAM06560,True,2.7,1,56.6292264,.
14YT005706,2014,2230,V114530,FAM06560,True,2.7,2,52.37625,.
14YT005706,2014,2230,V114545,FAM01215,False,2.6,1,49.9912464,2014
14YT005706,2014,2230,V114545,FAM01215,False,2.6,2,59.7412257,2014
14YT005706,2014,2230,V114569,FAM06563,False,2.6,1,43.872379,2014
14YT005706,2014,2230,V114569,FAM06563,False,2.6,2,55.3853487,2014
14YT005706,2014,2230,V114655,FAM11247,False,2.5,1,52.2733494,2014
14YT005706,2014,2230,V114655,FAM11247,False,2.5,2,57.4592713,2014
14YT005706,2014,2230,V140408,FAM01209,False,2.7,1,54.5553038,2014
14YT005706,2014,2230,V140408,FAM01209,False,2.7,2,61.2960357,2014
14YT005706,2014,2230,V155820,FAM12533,True,2.8,1,53.9332905,2011
14YT005706,2014,2230,V155820,FAM12533,True,2.8,2,54.3472721,2011
14YT005706,2014,2230,V155842,FAM13982,True,2.4,1,52.2733494,2011
14YT005706,2014,2230,V155842,FAM13982,True,2.4,2,52.6871823,2011
14YT005706,2014,2240,V114530,FAM06560,True,2.7,1,62.7595438,.
14YT005706,2014,2240,V114530,FAM06560,True,2.7,2,63.5620791,.
14YT005706,2014,2240,V114545,FAM01215,False,2.6,1,63.7770997,2014
14YT005706,2014,2240,V114545,FAM01215,False,2.6,2,59.7138648,2014
14YT005706,2014,2240,V114569,FAM06563,False,2.6,1,56.1398539,2014
14YT005706,2014,2240,V114569,FAM06563,False,2.6,2,55.7214113,2014
14YT005706,2014,2240,V114655,FAM11247,False,2.5,1,66.6786881,2014
14YT005706,2014,2240,V114655,FAM11247,False,2.5,2,60.7861425,2014
14YT005706,2014,2240,V140408,FAM01209,False,2.7,1,50.4989091,2014
14YT005706,2014,2240,V140408,FAM01209,False,2.7,2,50.6223303,2014
14YT005706,2014,2240,V155820,FAM12533,True,2.8,1,60.9119429,2011
14YT005706,2014,2240,V155820,FAM12533,True,2.8,2,53.4714275,2011
14YT005706,2014,2240,V155842,FAM13982,True,2.4,1,49.0263303,2011
14YT005706,2014,2240,V155842,FAM13982,True,2.4,2,48.8205292,2011
14YT005706,2014,2250,V114530,FAM06560,True,2.7,1,62.308982,.
14YT005706,2014,2250,V114530,FAM06560,True,2.7,2,53.3365564,.
14YT005706,2014,2250,V114545,FAM01215,False,2.6,1,49.6597935,2014
14YT005706,2014,2250,V114545,FAM01215,False,2.6,2,65.9378633,2014
14YT005706,2014,2250,V114569,FAM06563,False,2.6,1,57.4729518,2014
14YT005706,2014,2250,V114569,FAM06563,False,2.6,2,55.152038,2014
14YT005706,2014,2250,V114655,FAM11247,False,2.5,1,49.4996433,2014
14YT005706,2014,2250,V114655,FAM11247,False,2.5,2,53.2724665,2014
14YT005706,2014,2250,V140408,FAM01209,False,2.7,1,56.6040961,2014
14YT005706,2014,2250,V140408,FAM01209,False,2.7,2,55.7740512,2014
14YT005706,2014,2250,V155820,FAM12533,True,2.8,1,48.2123451,2011
14YT005706,2014,2250,V155820,FAM12533,True,2.8,2,55.152038,2011
14YT005706,2014,2250,V155842,FAM13982,True,2.4,1,53.0278546,2011
14YT005706,2014,2250,V155842,FAM13982,True,2.4,2,43.0035233,2011
14YT005706,2014,2260,V114530,FAM06560,True,2.7,1,61.8151484,.
14YT005706,2014,2260,V114530,FAM06560,True,2.7,2,67.0010703,.
14YT005706,2014,2260,V114545,FAM01215,False,2.6,1,61.5042161,2014
14YT005706,2014,2260,V114545,FAM01215,False,2.6,2,58.9111808,2014
14YT005706,2014,2260,V114569,FAM06563,False,2.6,1,57.667303,2014
14YT005706,2014,2260,V114569,FAM06563,False,2.6,2,62.334261,2014
14YT005706,2014,2260,V114655,FAM11247,False,2.5,1,60.052158,2014
14YT005706,2014,2260,V114655,FAM11247,False,2.5,2,63.6832698,2014
14YT005706,2014,2260,V140408,FAM01209,False,2.7,1,60.052158,2014
14YT005706,2014,2260,V140408,FAM01209,False,2.7,2,56.8372581,2014
14YT005706,2014,2260,V155820,FAM12533,True,2.8,1,58.9111808,2011
14YT005706,2014,2260,V155820,FAM12533,True,2.8,2,60.4661395,2011
14YT005706,2014,2260,V155842,FAM13982,True,2.4,1,60.8822029,2011
14YT005706,2014,2260,V155842,FAM13982,True,2.4,2,66.2763052,2011
14YT005706,2014,2290,V114530,FAM06560,True,2.7,1,47.8762824,.
14YT005706,2014,2290,V114530,FAM06560,True,2.7,2,51.0224828,.
14YT005706,2014,2290,V114545,FAM01215,False,2.6,1,46.9364967,2014
14YT005706,2014,2290,V114545,FAM01215,False,2.6,2,56.9881889,2014
14YT005706,2014,2290,V114569,FAM06563,False,2.6,1,50.5308797,2014
14YT005706,2014,2290,V114569,FAM06563,False,2.6,2,47.247429,2014
14YT005706,2014,2290,V114655,FAM11247,False,2.5,1,46.8243767,2014
14YT005706,2014,2290,V114655,FAM11247,False,2.5,2,55.0559776,2014
14YT005706,2014,2290,V140408,FAM01209,False,2.7,1,44.832834,2014
14YT005706,2014,2290,V140408,FAM01209,False,2.7,2,50.322848,2014
14YT005706,2014,2290,V155820,FAM12533,True,2.8,1,42.8845631,2011
14YT005706,2014,2290,V155820,FAM12533,True,2.8,2,41.4189732,2011
14YT005706,2014,2290,V155842,FAM13982,True,2.4,1,34.9228532,2011
14YT005706,2014,2290,V155842,FAM13982,True,2.4,2,41.6887155,2011
14YT005706,2014,2309,V114530,FAM06560,True,2.7,1,65.9469341,.
14YT005706,2014,2309,V114530,FAM06560,True,2.7,2,71.789219,.
14YT005706,2014,2309,V114545,FAM01215,False,2.6,1,79.021554,2014
14YT005706,2014,2309,V114545,FAM01215,False,2.6,2,76.7693397,2014
14YT005706,2014,2309,V114569,FAM06563,False,2.6,1,72.8592661,2014
14YT005706,2014,2309,V114569,FAM06563,False,2.6,2,67.6618943,2014
14YT005706,2014,2309,V114655,FAM11247,False,2.5,1,73.9660422,2014
14YT005706,2014,2309,V114655,FAM11247,False,2.5,2,79.1495849,2014
14YT005706,2014,2309,V140408,FAM01209,False,2.7,1,71.0323346,2014
14YT005706,2014,2309,V140408,FAM01209,False,2.7,2,74.2381637,2014
14YT005706,2014,2309,V155820,FAM12533,True,2.8,1,78.1961188,2011
14YT005706,2014,2309,V155820,FAM12533,True,2.8,2,67.3166122,2011
14YT005706,2014,2309,V155842,FAM13982,True,2.4,1,68.2700784,2011
14YT005706,2014,2309,V155842,FAM13982,True,2.4,2,72.4659539,2011
14YT005706,2014,2320,V114530,FAM06560,True,2.7,1,72.8046931,.
14YT005706,2014,2320,V114530,FAM06560,True,2.7,2,65.4279701,.
14YT005706,2014,2320,V114545,FAM01215,False,2.6,1,70.5258615,2014
14YT005706,2014,2320,V114545,FAM01215,False,2.6,2,78.2130706,2014
14YT005706,2014,2320,V114569,FAM06563,False,2.6,1,65.9591275,2014
14YT005706,2014,2320,V114569,FAM06563,False,2.6,2,65.0618701,2014
14YT005706,2014,2320,V114655,FAM11247,False,2.5,1,70.5065304,2014
14YT005706,2014,2320,V114655,FAM11247,False,2.5,2,65.5937709,2014
14YT005706,2014,2320,V140408,FAM01209,False,2.7,1,68.5280733,2014
14YT005706,2014,2320,V140408,FAM01209,False,2.7,2,59.3375045,2014
14YT005706,2014,2320,V155820,FAM12533,True,2.8,1,70.3022163,2011
14YT005706,2014,2320,V155820,FAM12533,True,2.8,2,70.132698,2011
14YT005706,2014,2320,V155842,FAM13982,True,2.4,1,65.6681211,2011
14YT005706,2014,2320,V155842,FAM13982,True,2.4,2,68.0168418,2011
14YT005706,2014,2403,V114530,FAM06560,True,2.7,1,58.8552695,.
14YT005706,2014,2403,V114530,FAM06560,True,2.7,2,51.0144529,.
14YT005706,2014,2403,V114545,FAM01215,False,2.6,1,55.0799183,2014
14YT005706,2014,2403,V114545,FAM01215,False,2.6,2,58.2747436,2014
14YT005706,2014,2403,V114569,FAM06563,False,2.6,1,52.2734981,2014
14YT005706,2014,2403,V114569,FAM06563,False,2.6,2,56.5333148,2014
14YT005706,2014,2403,V114655,FAM11247,False,2.5,1,59.7281401,2014
14YT005706,2014,2403,V114655,FAM11247,False,2.5,2,56.3391122,2014
14YT005706,2014,2403,V140408,FAM01209,False,2.7,1,58.4689462,2014
14YT005706,2014,2403,V140408,FAM01209,False,2.7,2,60.210375,2014
14YT005706,2014,2403,V155820,FAM12533,True,2.8,1,43.7540136,2011
14YT005706,2014,2403,V155820,FAM12533,True,2.8,2,54.2092782,2011
14YT005706,2014,2403,V155842,FAM13982,True,2.4,1,42.3028476,2011
14YT005706,2014,2403,V155842,FAM13982,True,2.4,2,48.0138302,2011
14YT005706,2014,2405,V114530,FAM06560,True,2.7,1,45.0004192,.
14YT005706,2014,2405,V114530,FAM06560,True,2.7,2,51.7762444,.
14YT005706,2014,2405,V114545,FAM01215,False,2.6,1,51.7059092,2014
14YT005706,2014,2405,V114545,FAM01215,False,2.6,2,53.7141063,2014
14YT005706,2014,2405,V114569,FAM06563,False,2.6,1,50.809544,2014
14YT005706,2014,2405,V114569,FAM06563,False,2.6,2,53.7141063,2014
14YT005706,2014,2405,V114655,FAM11247,False,2.5,1,56.6165869,2014
14YT005706,2014,2405,V114655,FAM11247,False,2.5,2,50.809544,2014
14YT005706,2014,2405,V140408,FAM01209,False,2.7,1,47.9049816,2014
14YT005706,2014,2405,V140408,FAM01209,False,2.7,2,48.8739126,2014
14YT005706,2014,2405,V155820,FAM12533,True,2.8,1,43.0647878,2011
14YT005706,2014,2405,V155820,FAM12533,True,2.8,2,56.6165869,2011
14YT005706,2014,2405,V155842,FAM13982,True,2.4,1,48.0756895,2011
14YT005706,2014,2405,V155842,FAM13982,True,2.4,2,45.1476325,2011
14YT005706,2014,2440,V114530,FAM06560,True,2.7,1,64.5898954,.
14YT005706,2014,2440,V114530,FAM06560,True,2.7,2,73.904629,.
14YT005706,2014,2440,V114545,FAM01215,False,2.6,1,76.8033921,2014
14YT005706,2014,2440,V114545,FAM01215,False,2.6,2,61.1114987,2014
14YT005706,2014,2440,V114569,FAM06563,False,2.6,1,68.7942468,2014
14YT005706,2014,2440,V114569,FAM06563,False,2.6,2,75.7648694,2014
14YT005706,2014,2440,V114655,FAM11247,False,2.5,1,68.7942468,2014
14YT005706,2014,2440,V114655,FAM11247,False,2.5,2,66.7441162,2014
14YT005706,2014,2440,V140408,FAM01209,False,2.7,1,76.689339,2014
14YT005706,2014,2440,V140408,FAM01209,False,2.7,2,73.2867794,2014
14YT005706,2014,2440,V155820,FAM12533,True,2.8,1,76.3818268,2011
14YT005706,2014,2440,V155820,FAM12533,True,2.8,2,61.1114987,2011
14YT005706,2014,2440,V155842,FAM13982,True,2.4,1,65.6162247,2011
14YT005706,2014,2440,V155842,FAM13982,True,2.4,2,67.0275389,2011
14YT005706,2014,2450,V114530,FAM06560,True,2.7,1,73.5679716,.
14YT005706,2014,2450,V114530,FAM06560,True,2.7,2,74.2913984,.
14YT005706,2014,2450,V114545,FAM01215,False,2.6,1,69.3938063,2014
14YT005706,2014,2450,V114545,FAM01215,False,2.6,2,74.5540031,2014
14YT005706,2014,2450,V114569,FAM06563,False,2.6,1,70.8675747,2014
14YT005706,2014,2450,V114569,FAM06563,False,2.6,2,68.3181086,2014
14YT005706,2014,2450,V114655,FAM11247,False,2.5,1,73.8854467,2014
14YT005706,2014,2450,V114655,FAM11247,False,2.5,2,69.9016177,2014
14YT005706,2014,2450,V140408,FAM01209,False,2.7,1,61.1330602,2014
14YT005706,2014,2450,V140408,FAM01209,False,2.7,2,67.5899233,2014
14YT005706,2014,2450,V155820,FAM12533,True,2.8,1,63.9632725,2011
14YT005706,2014,2450,V155820,FAM12533,True,2.8,2,55.7266158,2011
14YT005706,2014,2450,V155842,FAM13982,True,2.4,1,65.4608329,2011
14YT005706,2014,2450,V155842,FAM13982,True,2.4,2,62.0160424,2011
14YT005706,2014,2460,V114530,FAM06560,True,2.7,1,76.3944663,.
14YT005706,2014,2460,V114530,FAM06560,True,2.7,2,63.3246048,.
14YT005706,2014,2460,V114545,FAM01215,False,2.6,1,69.1896408,2014
14YT005706,2014,2460,V114545,FAM01215,False,2.6,2,72.6232788,2014
14YT005706,2014,2460,V114569,FAM06563,False,2.6,1,67.1717782,2014
14YT005706,2014,2460,V114569,FAM06563,False,2.6,2,65.7447017,2014
14YT005706,2014,2460,V114655,FAM11247,False,2.5,1,71.0434871,2014
14YT005706,2014,2460,V114655,FAM11247,False,2.5,2,64.3931649,2014
14YT005706,2014,2460,V140408,FAM01209,False,2.7,1,67.5784734,2014
14YT005706,2014,2460,V140408,FAM01209,False,2.7,2,65.4122079,2014
14YT005706,2014,2460,V155820,FAM12533,True,2.8,1,77.6362623,2011
14YT005706,2014,2460,V155820,FAM12533,True,2.8,2,70.7831129,2011
14YT005706,2014,2460,V155842,FAM13982,True,2.4,1,70.453147,2011
14YT005706,2014,2460,V155842,FAM13982,True,2.4,2,63.9373986,2011
14YT005706,2014,3120,V114530,FAM06560,True,2.7,1,64.9271476,.
14YT005706,2014,3120,V114530,FAM06560,True,2.7,2,67.8311152,.
14YT005706,2014,3120,V114545,FAM01215,False,2.6,1,81.3744384,2014
14YT005706,2014,3120,V114545,FAM01215,False,2.6,2,92.5146165,2014
14YT005706,2014,3120,V114569,FAM06563,False,2.6,1,67.1039709,2014
14YT005706,2014,3120,V114569,FAM06563,False,2.6,2,62.8532249,2014
14YT005706,2014,3120,V114655,FAM11247,False,2.5,1,47.979183,2014
14YT005706,2014,3120,V114655,FAM11247,False,2.5,2,67.3120025,2014
14YT005706,2014,3120,V140408,FAM01209,False,2.7,1,57.520982,2014
14YT005706,2014,3120,V140408,FAM01209,False,2.7,2,84.9438397,2014
14YT005706,2014,3120,V155820,FAM12533,True,2.8,1,63.3289171,2011
14YT005706,2014,3120,V155820,FAM12533,True,2.8,2,58.3922168,2011
14YT005706,2014,3120,V155842,FAM13982,True,2.4,1,72.9736166,2011
14YT005706,2014,3120,V155842,FAM13982,True,2.4,2,55.0744164,2011
14YT005706,2014,3140,V114530,FAM06560,True,2.7,1,84.2189258,.
14YT005706,2014,3140,V114530,FAM06560,True,2.7,2,84.0108942,.
14YT005706,2014,3140,V114545,FAM01215,False,2.6,1,84.8409391,2014
14YT005706,2014,3140,V114545,FAM01215,False,2.6,2,83.9079936,2014
14YT005706,2014,3140,V114569,FAM06563,False,2.6,1,70.5270511,2014
14YT005706,2014,3140,V114569,FAM06563,False,2.6,2,82.2479038,2014
14YT005706,2014,3140,V114655,FAM11247,False,2.5,1,85.4628036,2014
14YT005706,2014,3140,V114655,FAM11247,False,2.5,2,79.6550172,2014
14YT005706,2014,3140,V140408,FAM01209,False,2.7,1,82.869917,2014
14YT005706,2014,3140,V140408,FAM01209,False,2.7,2,78.6169406,2014
14YT005706,2014,3140,V155820,FAM12533,True,2.8,1,85.670984,2011
14YT005706,2014,3140,V155820,FAM12533,True,2.8,2,81.1069266,2011
14YT005706,2014,3140,V155842,FAM13982,True,2.4,1,75.401892,2011
14YT005706,2014,3140,V155842,FAM13982,True,2.4,2,91.1678382,2011
14YT005706,2014,3202,V114530,FAM06560,True,2.7,1,50.0667861,.
14YT005706,2014,3202,V114530,FAM06560,True,2.7,2,49.2303471,.
14YT005706,2014,3202,V114545,FAM01215,False,2.6,1,53.2531355,2014
14YT005706,2014,3202,V114545,FAM01215,False,2.6,2,56.3710828,2014
14YT005706,2014,3202,V114569,FAM06563,False,2.6,1,56.4628308,2014
14YT005706,2014,3202,V114569,FAM06563,False,2.6,2,55.5899603,2014
14YT005706,2014,3202,V114655,FAM11247,False,2.5,1,58.0271577,2014
14YT005706,2014,3202,V114655,FAM11247,False,2.5,2,55.3423743,2014
14YT005706,2014,3202,V140408,FAM01209,False,2.7,1,52.8839127,2014
14YT005706,2014,3202,V140408,FAM01209,False,2.7,2,56.7530938,2014
14YT005706,2014,3202,V155820,FAM12533,True,2.8,1,53.2807938,2011
14YT005706,2014,3202,V155820,FAM12533,True,2.8,2,58.7699155,2011
14YT005706,2014,3202,V155842,FAM13982,True,2.4,1,55.1611087,2011
